"region";"husholdningstype";"tid";"statistikkvariabel";"verdi"
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2007";"Inntekt etter skatt, median (kr)";365000
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2008";"Husholdninger";2376
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2008";"Inntekt etter skatt, median (kr)";378000
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2009";"Husholdninger";2544
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2009";"Inntekt etter skatt, median (kr)";363000
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2010";"Husholdninger";2530
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2010";"Inntekt etter skatt, median (kr)";390000
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2011";"Husholdninger";2652
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2011";"Inntekt etter skatt, median (kr)";397000
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2012";"Husholdninger";2694
"1648 Midtre Gauldal";"0000 Alle husholdninger";"2012";"Inntekt etter skatt, median (kr)";413000
"1648 Midtre Gauldal";"0001 Aleneboende";"2005";"Husholdninger";696
"1648 Midtre Gauldal";"0001 Aleneboende";"2005";"Inntekt etter skatt, median (kr)";165000
"1648 Midtre Gauldal";"0001 Aleneboende";"2006";"Husholdninger";739
"1648 Midtre Gauldal";"0001 Aleneboende";"2006";"Inntekt etter skatt, median (kr)";170000
"1648 Midtre Gauldal";"0001 Aleneboende";"2007";"Husholdninger";768
"1648 Midtre Gauldal";"0001 Aleneboende";"2007";"Inntekt etter skatt, median (kr)";186000
"1648 Midtre Gauldal";"0001 Aleneboende";"2008";"Husholdninger";812
"1648 Midtre Gauldal";"0001 Aleneboende";"2008";"Inntekt etter skatt, median (kr)";204000
"1648 Midtre Gauldal";"0001 Aleneboende";"2009";"Husholdninger";954
"1648 Midtre Gauldal";"0001 Aleneboende";"2009";"Inntekt etter skatt, median (kr)";198000
"1648 Midtre Gauldal";"0001 Aleneboende";"2010";"Husholdninger";933
"1648 Midtre Gauldal";"0001 Aleneboende";"2010";"Inntekt etter skatt, median (kr)";209000
"1648 Midtre Gauldal";"0001 Aleneboende";"2011";"Husholdninger";1043
"1648 Midtre Gauldal";"0001 Aleneboende";"2011";"Inntekt etter skatt, median (kr)";216000
"1648 Midtre Gauldal";"0001 Aleneboende";"2012";"Husholdninger";1043
"1648 Midtre Gauldal";"0001 Aleneboende";"2012";"Inntekt etter skatt, median (kr)";227000
"1648 Midtre Gauldal";"0002 Par uten barn";"2005";"Husholdninger";568
"1648 Midtre Gauldal";"0002 Par uten barn";"2005";"Inntekt etter skatt, median (kr)";340000
"1648 Midtre Gauldal";"0002 Par uten barn";"2006";"Husholdninger";575
"1648 Midtre Gauldal";"0002 Par uten barn";"2006";"Inntekt etter skatt, median (kr)";354000
"1648 Midtre Gauldal";"0002 Par uten barn";"2007";"Husholdninger";565
"1648 Midtre Gauldal";"0002 Par uten barn";"2007";"Inntekt etter skatt, median (kr)";385000
"1648 Midtre Gauldal";"0002 Par uten barn";"2008";"Husholdninger";571
"1648 Midtre Gauldal";"0002 Par uten barn";"2008";"Inntekt etter skatt, median (kr)";415000
"1648 Midtre Gauldal";"0002 Par uten barn";"2009";"Husholdninger";594
"1648 Midtre Gauldal";"0002 Par uten barn";"2009";"Inntekt etter skatt, median (kr)";418000
"1648 Midtre Gauldal";"0002 Par uten barn";"2010";"Husholdninger";594
"1648 Midtre Gauldal";"0002 Par uten barn";"2010";"Inntekt etter skatt, median (kr)";436000
"1648 Midtre Gauldal";"0002 Par uten barn";"2011";"Husholdninger";600
"1648 Midtre Gauldal";"0002 Par uten barn";"2011";"Inntekt etter skatt, median (kr)";472000
"1648 Midtre Gauldal";"0002 Par uten barn";"2012";"Husholdninger";615
"1648 Midtre Gauldal";"0002 Par uten barn";"2012";"Inntekt etter skatt, median (kr)";495000
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2005";"Husholdninger";576
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2005";"Inntekt etter skatt, median (kr)";475000
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2006";"Husholdninger";546
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2006";"Inntekt etter skatt, median (kr)";501000
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2007";"Husholdninger";554
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2007";"Inntekt etter skatt, median (kr)";537000
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2008";"Husholdninger";538
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2008";"Inntekt etter skatt, median (kr)";581000
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2009";"Husholdninger";527
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2009";"Inntekt etter skatt, median (kr)";584000
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2010";"Husholdninger";522
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2010";"Inntekt etter skatt, median (kr)";604000
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2011";"Husholdninger";534
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2011";"Inntekt etter skatt, median (kr)";634000
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2012";"Husholdninger";526
"1648 Midtre Gauldal";"0003 Par med barn 0-17 år";"2012";"Inntekt etter skatt, median (kr)";661000
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2005";"Husholdninger";83
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2005";"Inntekt etter skatt, median (kr)";285000
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2006";"Husholdninger";86
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2006";"Inntekt etter skatt, median (kr)";279000
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2007";"Husholdninger";87
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2007";"Inntekt etter skatt, median (kr)";311000
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2008";"Husholdninger";95
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2008";"Inntekt etter skatt, median (kr)";338000
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2009";"Husholdninger";100
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2009";"Inntekt etter skatt, median (kr)";346000
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2010";"Husholdninger";104
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2010";"Inntekt etter skatt, median (kr)";337000
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2011";"Husholdninger";114
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2011";"Inntekt etter skatt, median (kr)";339000
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2012";"Husholdninger";134
"1648 Midtre Gauldal";"0004 Enslig mor/far med barn 0-17 år";"2012";"Inntekt etter skatt, median (kr)";350000
"1653 Melhus";"0000 Alle husholdninger";"2005";"Husholdninger";5396
"1653 Melhus";"0000 Alle husholdninger";"2005";"Inntekt etter skatt, median (kr)";371000
"1653 Melhus";"0000 Alle husholdninger";"2006";"Husholdninger";5562
"1653 Melhus";"0000 Alle husholdninger";"2006";"Inntekt etter skatt, median (kr)";386000
"1653 Melhus";"0000 Alle husholdninger";"2007";"Husholdninger";5679
"1653 Melhus";"0000 Alle husholdninger";"2007";"Inntekt etter skatt, median (kr)";412000
"1653 Melhus";"0000 Alle husholdninger";"2008";"Husholdninger";5790
"1653 Melhus";"0000 Alle husholdninger";"2008";"Inntekt etter skatt, median (kr)";441000
"1653 Melhus";"0000 Alle husholdninger";"2009";"Husholdninger";5877
"1653 Melhus";"0000 Alle husholdninger";"2009";"Inntekt etter skatt, median (kr)";441000
"1653 Melhus";"0000 Alle husholdninger";"2010";"Husholdninger";5962
"1653 Melhus";"0000 Alle husholdninger";"2010";"Inntekt etter skatt, median (kr)";455000
"1653 Melhus";"0000 Alle husholdninger";"2011";"Husholdninger";6171
"1653 Melhus";"0000 Alle husholdninger";"2011";"Inntekt etter skatt, median (kr)";481000
"1653 Melhus";"0000 Alle husholdninger";"2012";"Husholdninger";6330
"1653 Melhus";"0000 Alle husholdninger";"2012";"Inntekt etter skatt, median (kr)";496000
"1653 Melhus";"0001 Aleneboende";"2005";"Husholdninger";1486
"1653 Melhus";"0001 Aleneboende";"2005";"Inntekt etter skatt, median (kr)";172000
"1653 Melhus";"0001 Aleneboende";"2006";"Husholdninger";1559
"1653 Melhus";"0001 Aleneboende";"2006";"Inntekt etter skatt, median (kr)";183000
"1653 Melhus";"0001 Aleneboende";"2007";"Husholdninger";1620
"1653 Melhus";"0001 Aleneboende";"2007";"Inntekt etter skatt, median (kr)";197000
"1653 Melhus";"0001 Aleneboende";"2008";"Husholdninger";1704
"1653 Melhus";"0001 Aleneboende";"2008";"Inntekt etter skatt, median (kr)";214000
"1653 Melhus";"0001 Aleneboende";"2009";"Husholdninger";1747
"1653 Melhus";"0001 Aleneboende";"2009";"Inntekt etter skatt, median (kr)";216000
"1653 Melhus";"0001 Aleneboende";"2010";"Husholdninger";1771
"1653 Melhus";"0001 Aleneboende";"2010";"Inntekt etter skatt, median (kr)";222000
"1653 Melhus";"0001 Aleneboende";"2011";"Husholdninger";1903
"1653 Melhus";"0001 Aleneboende";"2011";"Inntekt etter skatt, median (kr)";230000
"1653 Melhus";"0001 Aleneboende";"2012";"Husholdninger";1993
"1653 Melhus";"0001 Aleneboende";"2012";"Inntekt etter skatt, median (kr)";242000
"1653 Melhus";"0002 Par uten barn";"2005";"Husholdninger";1400
"1653 Melhus";"0002 Par uten barn";"2005";"Inntekt etter skatt, median (kr)";372000
"1653 Melhus";"0002 Par uten barn";"2006";"Husholdninger";1453
"1653 Melhus";"0002 Par uten barn";"2006";"Inntekt etter skatt, median (kr)";393000
"1653 Melhus";"0002 Par uten barn";"2007";"Husholdninger";1476
"1653 Melhus";"0002 Par uten barn";"2007";"Inntekt etter skatt, median (kr)";427000
"1653 Melhus";"0002 Par uten barn";"2008";"Husholdninger";1487
"1653 Melhus";"0002 Par uten barn";"2008";"Inntekt etter skatt, median (kr)";462000
"1653 Melhus";"0002 Par uten barn";"2009";"Husholdninger";1507
"1653 Melhus";"0002 Par uten barn";"2009";"Inntekt etter skatt, median (kr)";463000
"1653 Melhus";"0002 Par uten barn";"2010";"Husholdninger";1525
"1653 Melhus";"0002 Par uten barn";"2010";"Inntekt etter skatt, median (kr)";479000
"1653 Melhus";"0002 Par uten barn";"2011";"Husholdninger";1516
"1653 Melhus";"0002 Par uten barn";"2011";"Inntekt etter skatt, median (kr)";512000
"1653 Melhus";"0002 Par uten barn";"2012";"Husholdninger";1552
"1653 Melhus";"0002 Par uten barn";"2012";"Inntekt etter skatt, median (kr)";539000
"1653 Melhus";"0003 Par med barn 0-17 år";"2005";"Husholdninger";1630
"1653 Melhus";"0003 Par med barn 0-17 år";"2005";"Inntekt etter skatt, median (kr)";488000
"1653 Melhus";"0003 Par med barn 0-17 år";"2006";"Husholdninger";1675
"1653 Melhus";"0003 Par med barn 0-17 år";"2006";"Inntekt etter skatt, median (kr)";513000
"1653 Melhus";"0003 Par med barn 0-17 år";"2007";"Husholdninger";1666
"1653 Melhus";"0003 Par med barn 0-17 år";"2007";"Inntekt etter skatt, median (kr)";552000
"1653 Melhus";"0003 Par med barn 0-17 år";"2008";"Husholdninger";1677
"1653 Melhus";"0003 Par med barn 0-17 år";"2008";"Inntekt etter skatt, median (kr)";602000
"1653 Melhus";"0003 Par med barn 0-17 år";"2009";"Husholdninger";1659
"1653 Melhus";"0003 Par med barn 0-17 år";"2009";"Inntekt etter skatt, median (kr)";613000
"1653 Melhus";"0003 Par med barn 0-17 år";"2010";"Husholdninger";1655
"1653 Melhus";"0003 Par med barn 0-17 år";"2010";"Inntekt etter skatt, median (kr)";626000
"1653 Melhus";"0003 Par med barn 0-17 år";"2011";"Husholdninger";1681
"1653 Melhus";"0003 Par med barn 0-17 år";"2011";"Inntekt etter skatt, median (kr)";652000
"1653 Melhus";"0003 Par med barn 0-17 år";"2012";"Husholdninger";1683
"1653 Melhus";"0003 Par med barn 0-17 år";"2012";"Inntekt etter skatt, median (kr)";680000
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2005";"Husholdninger";270
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2005";"Inntekt etter skatt, median (kr)";275000
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2006";"Husholdninger";273
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2006";"Inntekt etter skatt, median (kr)";277000
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2007";"Husholdninger";285
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2007";"Inntekt etter skatt, median (kr)";307000
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2008";"Husholdninger";291
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2008";"Inntekt etter skatt, median (kr)";329000
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2009";"Husholdninger";300
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2009";"Inntekt etter skatt, median (kr)";326000
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2010";"Husholdninger";312
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2010";"Inntekt etter skatt, median (kr)";340000
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2011";"Husholdninger";323
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2011";"Inntekt etter skatt, median (kr)";356000
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2012";"Husholdninger";339
"1653 Melhus";"0004 Enslig mor/far med barn 0-17 år";"2012";"Inntekt etter skatt, median (kr)";355000
"1657 Skaun";"0000 Alle husholdninger";"2005";"Husholdninger";2318
"1657 Skaun";"0000 Alle husholdninger";"2005";"Inntekt etter skatt, median (kr)";372000
"1657 Skaun";"0000 Alle husholdninger";"2006";"Husholdninger";2410
"1657 Skaun";"0000 Alle husholdninger";"2006";"Inntekt etter skatt, median (kr)";394000
"1657 Skaun";"0000 Alle husholdninger";"2007";"Husholdninger";2434
"1657 Skaun";"0000 Alle husholdninger";"2007";"Inntekt etter skatt, median (kr)";429000
"1657 Skaun";"0000 Alle husholdninger";"2008";"Husholdninger";2488
"1657 Skaun";"0000 Alle husholdninger";"2008";"Inntekt etter skatt, median (kr)";465000
"1657 Skaun";"0000 Alle husholdninger";"2009";"Husholdninger";2558
"1657 Skaun";"0000 Alle husholdninger";"2009";"Inntekt etter skatt, median (kr)";466000
"1657 Skaun";"0000 Alle husholdninger";"2010";"Husholdninger";2596
"1657 Skaun";"0000 Alle husholdninger";"2010";"Inntekt etter skatt, median (kr)";480000
"1657 Skaun";"0000 Alle husholdninger";"2011";"Husholdninger";2653
"1657 Skaun";"0000 Alle husholdninger";"2011";"Inntekt etter skatt, median (kr)";511000
"1657 Skaun";"0000 Alle husholdninger";"2012";"Husholdninger";2758
"1657 Skaun";"0000 Alle husholdninger";"2012";"Inntekt etter skatt, median (kr)";540000
"1657 Skaun";"0001 Aleneboende";"2005";"Husholdninger";634
"1657 Skaun";"0001 Aleneboende";"2005";"Inntekt etter skatt, median (kr)";170000
"1657 Skaun";"0001 Aleneboende";"2006";"Husholdninger";679
"1657 Skaun";"0001 Aleneboende";"2006";"Inntekt etter skatt, median (kr)";181000
"1657 Skaun";"0001 Aleneboende";"2007";"Husholdninger";663
"1657 Skaun";"0001 Aleneboende";"2007";"Inntekt etter skatt, median (kr)";199000
"1657 Skaun";"0001 Aleneboende";"2008";"Husholdninger";683
"1657 Skaun";"0001 Aleneboende";"2008";"Inntekt etter skatt, median (kr)";221000
"1657 Skaun";"0001 Aleneboende";"2009";"Husholdninger";681
"1657 Skaun";"0001 Aleneboende";"2009";"Inntekt etter skatt, median (kr)";216000
"1657 Skaun";"0001 Aleneboende";"2010";"Husholdninger";686
"1657 Skaun";"0001 Aleneboende";"2010";"Inntekt etter skatt, median (kr)";231000
"1657 Skaun";"0001 Aleneboende";"2011";"Husholdninger";700
"1657 Skaun";"0001 Aleneboende";"2011";"Inntekt etter skatt, median (kr)";234000
"1657 Skaun";"0001 Aleneboende";"2012";"Husholdninger";745
"1657 Skaun";"0001 Aleneboende";"2012";"Inntekt etter skatt, median (kr)";252000
"1657 Skaun";"0002 Par uten barn";"2005";"Husholdninger";581
"1657 Skaun";"0002 Par uten barn";"2005";"Inntekt etter skatt, median (kr)";366000
"1657 Skaun";"0002 Par uten barn";"2006";"Husholdninger";593
"1657 Skaun";"0002 Par uten barn";"2006";"Inntekt etter skatt, median (kr)";400000
"1657 Skaun";"0002 Par uten barn";"2007";"Husholdninger";617
"1657 Skaun";"0002 Par uten barn";"2007";"Inntekt etter skatt, median (kr)";428000
"1657 Skaun";"0002 Par uten barn";"2008";"Husholdninger";627
"1657 Skaun";"0002 Par uten barn";"2008";"Inntekt etter skatt, median (kr)";463000
"1657 Skaun";"0002 Par uten barn";"2009";"Husholdninger";647
"1657 Skaun";"0002 Par uten barn";"2009";"Inntekt etter skatt, median (kr)";461000
"1657 Skaun";"0002 Par uten barn";"2010";"Husholdninger";662
"1657 Skaun";"0002 Par uten barn";"2010";"Inntekt etter skatt, median (kr)";480000
"1657 Skaun";"0002 Par uten barn";"2011";"Husholdninger";681
"1657 Skaun";"0002 Par uten barn";"2011";"Inntekt etter skatt, median (kr)";517000
"1657 Skaun";"0002 Par uten barn";"2012";"Husholdninger";698
"1657 Skaun";"0002 Par uten barn";"2012";"Inntekt etter skatt, median (kr)";551000
"1657 Skaun";"0003 Par med barn 0-17 år";"2005";"Husholdninger";725
"1657 Skaun";"0003 Par med barn 0-17 år";"2005";"Inntekt etter skatt, median (kr)";491000
"1657 Skaun";"0003 Par med barn 0-17 år";"2006";"Husholdninger";743
"1657 Skaun";"0003 Par med barn 0-17 år";"2006";"Inntekt etter skatt, median (kr)";520000
"1657 Skaun";"0003 Par med barn 0-17 år";"2007";"Husholdninger";760
"1657 Skaun";"0003 Par med barn 0-17 år";"2007";"Inntekt etter skatt, median (kr)";553000
"1657 Skaun";"0003 Par med barn 0-17 år";"2008";"Husholdninger";768
"1657 Skaun";"0003 Par med barn 0-17 år";"2008";"Inntekt etter skatt, median (kr)";598000
"1657 Skaun";"0003 Par med barn 0-17 år";"2009";"Husholdninger";780
"1657 Skaun";"0003 Par med barn 0-17 år";"2009";"Inntekt etter skatt, median (kr)";609000
"1657 Skaun";"0003 Par med barn 0-17 år";"2010";"Husholdninger";795
"1657 Skaun";"0003 Par med barn 0-17 år";"2010";"Inntekt etter skatt, median (kr)";634000
"1657 Skaun";"0003 Par med barn 0-17 år";"2011";"Husholdninger";820
"1657 Skaun";"0003 Par med barn 0-17 år";"2011";"Inntekt etter skatt, median (kr)";666000
"1657 Skaun";"0003 Par med barn 0-17 år";"2012";"Husholdninger";852
"1657 Skaun";"0003 Par med barn 0-17 år";"2012";"Inntekt etter skatt, median (kr)";691000
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2005";"Husholdninger";120
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2005";"Inntekt etter skatt, median (kr)";266000
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2006";"Husholdninger";128
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2006";"Inntekt etter skatt, median (kr)";282000
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2007";"Husholdninger";130
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2007";"Inntekt etter skatt, median (kr)";305000
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2008";"Husholdninger";122
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2008";"Inntekt etter skatt, median (kr)";318000
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2009";"Husholdninger";133
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2009";"Inntekt etter skatt, median (kr)";326000
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2010";"Husholdninger";135
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2010";"Inntekt etter skatt, median (kr)";345000
"1657 Skaun";"0004 Enslig mor/far med barn 0-17 år";"2011";"Husholdninger";137
